-3.872368 , 0
-3.872368 , 1
-3.872368 , 2
-3.872368 , 3
13.47352 , 4
30.26459 , 5
46.75752 , 6
59.05361 , 7
74.44121 , 8
93.03546 , 9
103.4489 , 10
124.4417 , 11
138.1566 , 12
152.9033 , 13
165.4403 , 14
185.8575 , 15
193.7582 , 16
205.2002 , 17
223.6117 , 18
235.7624 , 19
244.6442 , 20
251.9181 , 21
256.5808 , 22
257.5929 , 23
255.675 , 24
250.9936 , 25
239.7929 , 26
218.0527 , 27
195.3389 , 28
163.8834 , 29
127.1585 , 30
96.1671 , 31
25.28083 , 32
-37.95806 , 33
-134.4479 , 34
-222.3773 , 35
-278.0641 , 36
-385.659 , 37
-582.845 , 38
-783.3785 , 39
-888.9402 , 40
-1067.537 , 41
-1279.44 , 42
-1530.445 , 43
-1772.571 , 44
-2096.63 , 45
-2389.73 , 46
-2707.895 , 47
-3261.693 , 48
-3397.187 , 49
-3855.959 , 50
-4485.967 , 51
-4756.435 , 52
-5443.274 , 53
-6031.729 , 54
-6706.721 , 55
-7292.728 , 56
-7963.11 , 57
-8834.292 , 58
-9714.066 , 59
-10294.58 , 60
-11337.7 , 61
-12522.53 , 62
-13217.9 , 63
-16116.07 , 64
-17464.06 , 65
-18527.42 , 66
-20113.43 , 67
-21091.29 , 68
-22517.96 , 69
-24013.84 , 70
-25239.16 , 71
-27583.43 , 72
-30996.54 , 73
-31795.23 , 74
-34424.37 , 75
-36610.31 , 76
-38277.05 , 77
-41286.8 , 78
-43783.42 , 79
-46389.76 , 80
-49853.52 , 81
-52525.42 , 82
-55707.08 , 83
-57975.69 , 84
-62274.8 , 85
-64965.0 , 86
-68922.36 , 87
-71332.1 , 88
-74054.4 , 89
-80527.59 , 90
-84885.03 , 91
-86845.48 , 92
-91746.52 , 93
-93823.19 , 94
-100893.2 , 95
-105060.3 , 96
-110363.2 , 97
-117269.0 , 98
-121201.6 , 99
-125602.7 , 100
-130121.8 , 101
-137126.0 , 102
-142356.5 , 103
-149419.0 , 104
-158058.4 , 105
-167064.8 , 106
-172178.5 , 107
-181285.0 , 108
-185224.9 , 109
-193295.9 , 110
-191762.9 , 111
-210222.0 , 112
-218525.9 , 113
-243690.3 , 114
-244911.1 , 115
-246136.4 , 116
-252331.8 , 117
-258642.9 , 118
-267022.7 , 119
-285073.3 , 120
-291287.9 , 121
-302585.4 , 122
-315682.9 , 123
-348684.4 , 124
-333799.7 , 125
-342358.0 , 126
-356714.9 , 127
-360781.6 , 128
-373189.7 , 129
-382489.8 , 130
-393702.9 , 131
-404269.9 , 132
-419601.2 , 133
-440082.2 , 134
-448672.6 , 135
-463268.0 , 136
-482261.8 , 137
-510247.6 , 138
-514494.7 , 139
-526310.6 , 140
-546082.2 , 141
-562978.6 , 142
-577935.9 , 143
-600329.1 , 144
-619684.7 , 145
-633259.9 , 146
-659793.1 , 147
-680560.4 , 148
-693786.2 , 149
-705852.9 , 150
-736010.6 , 151
-748621.7 , 152
-778676.4 , 153
-794775.1 , 154
-817127.9 , 155
-839948.1 , 156
-861674.2 , 157
-885416.2 , 158
-911277.4 , 159
-939370.3 , 160
-994004.5 , 161
-987048.2 , 162
-1006266.0 , 163
-1041924.0 , 164
-1063767.0 , 165
-1150693.0 , 166
-1114169.0 , 167
-1154590.0 , 168
-1176195.0 , 169
-1206144.0 , 170
-1230512.0 , 171
-1261487.0 , 172
-1303692.0 , 173
-1331687.0 , 174
-1380085.0 , 175
-1409297.0 , 176
-1448192.0 , 177
-1473784.0 , 178
-1511612.0 , 179
-1542880.0 , 180
-1577091.0 , 181
-1606865.0 , 182
-1657421.0 , 183
-1685730.0 , 184
-1740778.0 , 185
-1789025.0 , 186
-1821741.0 , 187
-1854904.0 , 188
-1905493.0 , 189
-1948434.0 , 190
-1992097.0 , 191
-2087691.0 , 192
-2139851.0 , 193
-2170986.0 , 194
-2231078.0 , 195
-2295669.0 , 196
-2328485.0 , 197
-2368327.0 , 198
-2449540.0 , 199
-2463277.0 , 200
-2557510.0 , 201
-2600247.0 , 202
-2676322.0 , 203
-2691000.0 , 204
-2765295.0 , 205
-2848783.0 , 206
-2922395.0 , 207
-2973576.0 , 208
-3049584.0 , 209
-3127038.0 , 210
-3185046.0 , 211
-3260808.0 , 212
-3277826.0 , 213
-3407592.0 , 214
-3500691.0 , 215
-3577443.0 , 216
-3650826.0 , 217
-3739428.0 , 218
-3815281.0 , 219
-3906849.0 , 220
-3980294.0 , 221
-4084850.0 , 222
-4217139.0 , 223
-4289686.0 , 224
-4475149.0 , 225
-4512951.0 , 226
-4644378.0 , 227
-4733575.0 , 228
-4869773.0 , 229
-4962189.0 , 230
-5073633.0 , 231
-5235215.0 , 232
-5345059.0 , 233
-5519351.0 , 234
-5672105.0 , 235
-5887290.0 , 236
-5920420.0 , 237
-6128955.0 , 238
-6301100.0 , 239
-6505301.0 , 240
-6670749.0 , 241
-7056423.0 , 242
-7071582.0 , 243
-7193741.0 , 244
-7333054.0 , 245
-7601707.0 , 246
-7861233.0 , 247
-8068566.0 , 248
-8339903.0 , 249
-8618024.0 , 250
-8786414.0 , 251
-9029936.0 , 252
-9297091.0 , 253
-9334402.0 , 254
-9334402.0 , 255
