5.986 , 0
5.986 , 1
5.986 , 2
5.986 , 3
7.01224 , 4
7.84606 , 5
8.80816 , 6
10.09096 , 7
10.66822 , 8
11.88688 , 9
12.59242 , 10
14.13178 , 11
14.45248 , 12
15.02974 , 13
16.44082 , 14
17.27464 , 15
18.42916 , 16
19.32712 , 17
20.54578 , 18
21.3796 , 19
22.27756 , 20
23.04724 , 21
23.75278 , 22
24.9073 , 23
25.80526 , 24
26.8315 , 25
27.85774 , 26
28.69156 , 27
29.58952 , 28
30.6799 , 29
31.44958 , 30
31.9627 , 31
32.98894 , 32
34.40002 , 33
35.4904 , 34
36.19594 , 35
36.96562 , 36
38.12014 , 37
39.72364 , 38
40.49332 , 39
41.32714 , 40
42.2251 , 41
43.37962 , 42
45.17554 , 43
44.59828 , 44
45.94522 , 45
46.90732 , 46
47.677 , 47
47.9977 , 48
49.9219 , 49
50.30674 , 50
52.10266 , 51
52.1668 , 52
53.38546 , 53
54.4117 , 54
55.95106 , 55
56.72074 , 56
57.36214 , 57
58.32424 , 58
59.47876 , 59
60.37672 , 60
61.27468 , 61
62.23678 , 62
63.26302 , 63
64.86652 , 64
66.34174 , 65
67.2397 , 66
67.62455 , 67
68.26594 , 68
71.34466 , 69
70.7674 , 70
72.49918 , 71
73.333 , 72
73.78198 , 73
75.00064 , 74
75.83446 , 75
76.79657 , 76
77.63038 , 77
78.7849 , 78
80.00357 , 79
80.77324 , 80
81.73533 , 81
82.76158 , 82
83.98025 , 83
84.74992 , 84
85.58374 , 85
86.67412 , 86
87.70037 , 87
88.53418 , 88
89.30386 , 89
89.75284 , 90
91.48462 , 91
92.12603 , 92
93.28054 , 93
94.1785 , 94
95.20474 , 95
96.29512 , 96
96.80824 , 97
97.77034 , 98
99.24556 , 99
100.0152 , 100
100.4642 , 101
101.4904 , 102
102.9015 , 103
103.8636 , 104
104.4409 , 105
106.4292 , 106
106.4934 , 107
107.5196 , 108
108.8024 , 109
109.6362 , 110
110.5983 , 111
111.6246 , 112
112.3942 , 113
113.8053 , 114
114.1902 , 115
115.4088 , 116
116.4351 , 117
118.8724 , 118
117.9744 , 119
119.4497 , 120
120.1552 , 121
120.9249 , 122
121.9511 , 123
123.1056 , 124
123.8753 , 125
125.0298 , 126
126.0561 , 127
126.0561 , 128
126.8899 , 129
127.7879 , 130
129.0065 , 131
129.8403 , 132
129.2631 , 133
132.2135 , 134
132.5342 , 135
133.368 , 136
134.4584 , 137
135.0357 , 138
136.3185 , 139
137.2806 , 140
138.4992 , 141
139.4613 , 142
140.4234 , 143
141.578 , 144
142.5401 , 145
143.3097 , 146
144.1435 , 147
144.9132 , 148
146.1319 , 149
147.2223 , 150
148.1844 , 151
148.7616 , 152
150.0444 , 153
150.6858 , 154
152.0328 , 155
152.6742 , 156
154.7908 , 157
154.6625 , 158
155.4322 , 159
155.9453 , 160
157.4847 , 161
158.5751 , 162
159.3447 , 163
160.6275 , 164
161.0124 , 165
162.1669 , 166
163.2573 , 167
164.1552 , 168
164.9249 , 169
166.2077 , 170
167.1057 , 171
167.7471 , 172
168.7733 , 173
169.8637 , 174
171.2106 , 175
172.2369 , 176
173.1348 , 177
174.3535 , 178
174.8025 , 179
175.5721 , 180
176.5343 , 181
177.3681 , 182
178.5226 , 183
179.613 , 184
180.8316 , 185
181.6655 , 186
182.4993 , 187
183.5255 , 188
187.9512 , 189
185.5139 , 190
186.4759 , 191
188.2719 , 192
190.3244 , 193
190.7092 , 194
191.6713 , 195
192.3768 , 196
193.6596 , 197
194.6217 , 198
195.4556 , 199
196.6742 , 200
197.8929 , 201
198.5343 , 202
199.6247 , 203
200.9716 , 204
201.7413 , 205
204.371 , 206
203.922 , 207
205.2048 , 208
206.1669 , 209
207.4497 , 210
208.3477 , 211
209.1174 , 212
210.5926 , 213
211.4264 , 214
212.3885 , 215
214.1845 , 216
215.0182 , 217
216.1728 , 218
217.0707 , 219
218.2894 , 220
219.5081 , 221
220.4701 , 222
222.1378 , 223
223.613 , 224
224.511 , 225
226.1786 , 226
227.5897 , 227
228.7442 , 228
229.0008 , 229
230.7325 , 230
232.4002 , 231
234.1961 , 232
234.9017 , 233
237.339 , 234
238.8142 , 235
240.097 , 236
241.6363 , 237
242.9833 , 238
244.5226 , 239
246.3827 , 240
247.8579 , 241
249.2049 , 242
251.2573 , 243
252.6684 , 244
260.6859 , 245
256.0679 , 246
257.9921 , 247
259.5955 , 248
261.7122 , 249
263.2515 , 250
264.9833 , 251
266.5868 , 252
267.3565 , 253
268.6393 , 254
268.6393 , 255
